"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","rt","response","question_order","stimulus","slider_start","image_path","practiceTrial","concept","practiceTrialNum","correct"
"","","","","","html-slider-response","106","314147","0.0-98.0","NaN","101","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h157_v677.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h157_v677.png","","negative","",""
"","","","","","html-slider-response","107","317616","0.0-99.0","NaN","173","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h144_v595.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h144_v595.png","","negative","",""
"","","","","","html-slider-response","108","320474","0.0-100.0","NaN","200","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h159_v655.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h159_v655.png","","negative","",""
"","","","","","html-slider-response","109","322891","0.0-101.0","NaN","134","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h147_v672.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h147_v672.png","","negative","",""
"","","","","","html-slider-response","110","325805","0.0-102.0","NaN","85","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h183_v676.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h183_v676.png","","negative","",""
"","","","","","html-slider-response","111","328880","0.0-103.0","NaN","200","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h200_v276.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h200_v276.png","","negative","",""
"","","","","","html-slider-response","112","332317","0.0-104.0","NaN","-54","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h205_v484.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h205_v484.png","","negative","",""
"","","","","","html-slider-response","113","334673","0.0-105.0","NaN","53","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h072_v611.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h072_v611.png","","negative","",""
"","","","","","html-slider-response","114","336933","0.0-106.0","NaN","-87","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h147_v648.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h147_v648.png","","negative","",""
"","","","","","html-slider-response","115","339831","0.0-107.0","NaN","90","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h149_v612.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h149_v612.png","","negative","",""
"","","","","","html-slider-response","116","342569","0.0-108.0","NaN","159","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h250_v546.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h250_v546.png","","negative","",""
"","","","","","html-slider-response","117","345016","0.0-109.0","NaN","-50","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h176_v214.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h176_v214.png","","negative","",""
"","","","","","html-slider-response","118","350150","0.0-110.0","NaN","50","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h178_v226.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h178_v226.png","","negative","",""
"","","","","","html-slider-response","119","352396","0.0-111.0","NaN","200","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h206_v476.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h206_v476.png","","negative","",""
"","","","","","html-slider-response","120","354870","0.0-112.0","NaN","162","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h246_v290.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h246_v290.png","","negative","",""
"","","","","","html-slider-response","121","357488","0.0-113.0","NaN","116","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h145_v600.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h145_v600.png","","negative","",""
"","","","","","html-slider-response","122","359826","0.0-114.0","NaN","-104","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h146_v601.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h146_v601.png","","negative","",""
"","","","","","html-slider-response","123","362487","0.0-115.0","NaN","-169","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h205_v494.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h205_v494.png","","negative","",""
"","","","","","html-slider-response","124","365155","0.0-116.0","NaN","38","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h203_v486.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h203_v486.png","","negative","",""
"","","","","","html-slider-response","125","369070","0.0-117.0","NaN","70","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >negative</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h146_v602.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h146_v602.png","","negative","",""
"","","","","","html-button-response","126","370662","0.0-118.0","1088","0","","<p>Great Job! You've finished block 2.<br></br> You have 6 block(s) left to go.<br></br></p>","","","","","",""
"","","","","","html-button-response","127","371409","0.0-119.0","747","0","","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>positive</p><br></br>","","","","","",""
"","","","","","html-slider-response","128","374354","0.0-120.0","NaN","-131","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h159_v655.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h159_v655.png","","positive","",""
"","","","","","html-slider-response","129","376766","0.0-121.0","NaN","40","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h147_v647.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h147_v647.png","","positive","",""
"","","","","","html-slider-response","130","379068","0.0-122.0","NaN","-113","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h144_v595.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h144_v595.png","","positive","",""
"","","","","","html-slider-response","131","381277","0.0-123.0","NaN","-150","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h239_v499.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h239_v499.png","","positive","",""
"","","","","","html-slider-response","132","383532","0.0-124.0","NaN","51","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h147_v648.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h147_v648.png","","positive","",""
"","","","","","html-slider-response","133","386051","0.0-125.0","NaN","48","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h151_v619.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h151_v619.png","","positive","",""
"","","","","","html-slider-response","134","388365","0.0-126.0","NaN","-147","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h154_v646.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h154_v646.png","","positive","",""
"","","","","","html-slider-response","135","390664","0.0-127.0","NaN","-200","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h223_v317.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h223_v317.png","","positive","",""
"","","","","","html-slider-response","136","393014","0.0-128.0","NaN","-116","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h072_v611.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h072_v611.png","","positive","",""
"","","","","","html-slider-response","137","395589","0.0-129.0","NaN","-97","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h241_v304.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h241_v304.png","","positive","",""
"","","","","","html-slider-response","138","398483","0.0-130.0","NaN","162","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h176_v209.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h176_v209.png","","positive","",""
"","","","","","html-slider-response","139","400759","0.0-131.0","NaN","57","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h155_v647.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h155_v647.png","","positive","",""
"","","","","","html-slider-response","140","402955","0.0-132.0","NaN","-89","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h266_v305.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h266_v305.png","","positive","",""
"","","","","","html-slider-response","141","405725","0.0-133.0","NaN","70","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h267_v305.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h267_v305.png","","positive","",""
"","","","","","html-slider-response","142","408464","0.0-134.0","NaN","30","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h206_v494.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h206_v494.png","","positive","",""
"","","","","","html-slider-response","143","411159","0.0-135.0","NaN","132","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h151_v616.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h151_v616.png","","positive","",""
"","","","","","html-slider-response","144","415109","0.0-136.0","NaN","182","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h176_v214.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h176_v214.png","","positive","",""
"","","","","","html-slider-response","145","417143","0.0-137.0","NaN","200","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h146_v600.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h146_v600.png","","positive","",""
"","","","","","html-slider-response","146","419320","0.0-138.0","NaN","182","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h150_v613.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h150_v613.png","","positive","",""
"","","","","","html-slider-response","147","421438","0.0-139.0","NaN","200","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h148_v605.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h148_v605.png","","positive","",""
"","","","","","html-slider-response","148","424038","0.0-140.0","NaN","33","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h178_v226.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h178_v226.png","","positive","",""
"","","","","","html-slider-response","149","428357","0.0-141.0","NaN","63","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h147_v604.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h147_v604.png","","positive","",""
"","","","","","html-slider-response","150","432984","0.0-142.0","NaN","28","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h147_v603.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h147_v603.png","","positive","",""
"","","","","","html-slider-response","151","434832","0.0-143.0","NaN","58","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h149_v612.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h149_v612.png","","positive","",""
"","","","","","html-slider-response","152","437404","0.0-144.0","NaN","-118","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h157_v677.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h157_v677.png","","positive","",""
"","","","","","html-slider-response","153","439986","0.0-145.0","NaN","116","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h153_v646.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h153_v646.png","","positive","",""
"","","","","","html-slider-response","154","442223","0.0-146.0","NaN","-81","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h145_v600.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h145_v600.png","","positive","",""
"","","","","","html-slider-response","155","444448","0.0-147.0","NaN","-138","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h200_v276.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h200_v276.png","","positive","",""
"","","","","","html-slider-response","156","446984","0.0-148.0","NaN","-174","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h183_v676.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h183_v676.png","","positive","",""
"","","","","","html-slider-response","157","450022","0.0-149.0","NaN","35","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h143_v594.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h143_v594.png","","positive","",""
"","","","","","html-slider-response","158","452014","0.0-150.0","NaN","-191","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h114_v215.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h114_v215.png","","positive","",""
"","","","","","html-slider-response","159","456146","0.0-151.0","NaN","18","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h116_v508.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h116_v508.png","","positive","",""
"","","","","","html-slider-response","160","459158","0.0-152.0","NaN","-109","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h246_v290.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h246_v290.png","","positive","",""
"","","","","","html-slider-response","161","461325","0.0-153.0","NaN","-61","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h250_v546.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h250_v546.png","","positive","",""
"","","","","","html-slider-response","162","463326","0.0-154.0","NaN","101","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h148_v607.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h148_v607.png","","positive","",""
"","","","","","html-slider-response","163","465578","0.0-155.0","NaN","-77","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h206_v476.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h206_v476.png","","positive","",""
"","","","","","html-slider-response","164","469379","0.0-156.0","NaN","32","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h144_v597.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h144_v597.png","","positive","",""
"","","","","","html-slider-response","165","471965","0.0-157.0","NaN","-51","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h181_v683.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h181_v683.png","","positive","",""
"","","","","","html-slider-response","166","474673","0.0-158.0","NaN","168","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h152_v629.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h152_v629.png","","positive","",""
"","","","","","html-slider-response","167","476664","0.0-159.0","NaN","110","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h148_v640.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h148_v640.png","","positive","",""
"","","","","","html-slider-response","168","480383","0.0-160.0","NaN","180","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h146_v601.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h146_v601.png","","positive","",""
"","","","","","html-slider-response","169","482614","0.0-161.0","NaN","-68","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h203_v486.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h203_v486.png","","positive","",""
"","","","","","html-slider-response","170","484636","0.0-162.0","NaN","194","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h167_v644.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h167_v644.png","","positive","",""
"","","","","","html-slider-response","171","487525","0.0-163.0","NaN","106","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h151_v618.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h151_v618.png","","positive","",""
"","","","","","html-slider-response","172","489548","0.0-164.0","NaN","134","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h150_v615.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h150_v615.png","","positive","",""
"","","","","","html-slider-response","173","491751","0.0-165.0","NaN","74","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h207_v480.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h207_v480.png","","positive","",""
"","","","","","html-slider-response","174","494287","0.0-166.0","NaN","-111","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h147_v672.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h147_v672.png","","positive","",""
"","","","","","html-slider-response","175","497239","0.0-167.0","NaN","-200","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h241_v296.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h241_v296.png","","positive","",""
"","","","","","html-slider-response","176","499525","0.0-168.0","NaN","79","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h205_v494.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h205_v494.png","","positive","",""
"","","","","","html-slider-response","177","502466","0.0-169.0","NaN","96","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h205_v484.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h205_v484.png","","positive","",""
"","","","","","html-slider-response","178","506100","0.0-170.0","NaN","-65","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h143_v595.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h143_v595.png","","positive","",""
"","","","","","html-slider-response","179","508334","0.0-171.0","NaN","-86","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h146_v602.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h146_v602.png","","positive","",""
"","","","","","html-slider-response","180","510469","0.0-172.0","NaN","-26","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >positive</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h209_v481.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h209_v481.png","","positive","",""
"","","","","","html-button-response","181","512312","0.0-173.0","1342","0","","<p>Great Job! You've finished block 3.<br></br> You have 5 block(s) left to go.<br></br></p>","","","","","",""
"","","","","","html-button-response","182","513975","0.0-174.0","1662","0","","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>trustworthy</p><br></br>","","","","","",""
"","","","","","html-slider-response","183","524431","0.0-175.0","NaN","-19","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h241_v296.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h241_v296.png","","trustworthy","",""
"","","","","","html-slider-response","184","530301","0.0-176.0","NaN","42","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h072_v611.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h072_v611.png","","trustworthy","",""
"","","","","","html-slider-response","185","533345","0.0-177.0","NaN","-73","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h159_v655.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h159_v655.png","","trustworthy","",""
"","","","","","html-slider-response","186","537843","0.0-178.0","NaN","-70","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h209_v481.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h209_v481.png","","trustworthy","",""
"","","","","","html-slider-response","187","539865","0.0-179.0","NaN","73","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h148_v640.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h148_v640.png","","trustworthy","",""
"","","","","","html-slider-response","188","542526","0.0-180.0","NaN","156","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h246_v290.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h246_v290.png","","trustworthy","",""
"","","","","","html-slider-response","189","544724","0.0-181.0","NaN","66","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h147_v604.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h147_v604.png","","trustworthy","",""
"","","","","","html-slider-response","190","547603","0.0-182.0","NaN","51","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h145_v600.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h145_v600.png","","trustworthy","",""
"","","","","","html-slider-response","191","550127","0.0-183.0","NaN","42","","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >trustworthy</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/gray_h152_v629.png"" alt=""img"">
                            </div>
                        </div>","0","images/gray_h152_v629.png","","trustworthy","",""
